"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral","goals","victory","defeat","egality","home_team_code","away_team_code"
"1905-02-12","France","Switzerland","1","0","Friendly","Paris","France","FALSE","0","0","100","0","FR","CH"
"1908-03-08","Switzerland","France","1","2","Friendly","Geneva","Switzerland","FALSE","1","0","100","0","CH","FR"
"1908-04-05","Switzerland","Germany","5","3","Friendly","Basel","Switzerland","FALSE","6","33,333333333333336","66,66666666666667","0","CH","DE"
"1909-04-04","Germany","Switzerland","1","0","Friendly","Karlsruhe","Germany","FALSE","6","25","75","0","DE","CH"
"1910-04-03","Switzerland","Germany","2","3","Friendly","Basel","Switzerland","FALSE","8","20","80","0","CH","DE"
"1911-01-08","Switzerland","Hungary","2","0","Friendly","Zürich","Switzerland","FALSE","10","33,333333333333336","66,66666666666667","0","CH","HU"
"1911-03-26","Germany","Switzerland","6","2","Friendly","Stuttgart","Germany","FALSE","12","28,571428571428573","71,42857142857143","0","DE","CH"
"1911-04-23","Switzerland","France","5","2","Friendly","Geneva","Switzerland","FALSE","17","37,5","62,5","0","CH","FR"
"1911-05-07","Italy","Switzerland","2","2","Friendly","Milan","Italy","FALSE","19","33,333333333333336","55,55555555555556","11,11111111111111","IT","CH"
"1911-05-21","Switzerland","Italy","3","0","Friendly","La Chaux-de-Fonds","Switzerland","FALSE","22","40","50","10","CH","IT"
"1911-10-29","Hungary","Switzerland","9","0","Friendly","Budapest","Hungary","FALSE","22","36,36363636363637","54,54545454545455","9,090909090909092","HU","CH"
"1912-02-18","France","Switzerland","4","1","Friendly","Saint-Ouen","France","FALSE","23","33,333333333333336","58,333333333333336","8,333333333333334","FR","CH"
"1912-02-20","Belgium","Switzerland","9","2","Friendly","Antwerp","Belgium","FALSE","25","30,76923076923077","61,53846153846154","7,6923076923076925","BE","CH"
"1912-05-05","Switzerland","Germany","1","2","Friendly","St. Gallen","Switzerland","FALSE","26","28,571428571428573","64,28571428571429","7,142857142857143","CH","DE"
"1913-03-09","Switzerland","France","1","4","Friendly","Geneva","Switzerland","FALSE","27","26,666666666666668","66,66666666666667","6,666666666666667","CH","FR"
"1913-05-04","Switzerland","Belgium","1","2","Friendly","Basel","Switzerland","FALSE","28","25","68,75","6,25","CH","BE"
"1913-05-18","Germany","Switzerland","1","2","Friendly","Freiburg","Germany","FALSE","30","29,41176470588235","64,70588235294117","5,882352941176471","DE","CH"
"1913-11-02","Belgium","Switzerland","2","0","Friendly","Verviers","Belgium","FALSE","30","27,77777777777778","66,66666666666667","5,555555555555555","BE","CH"
"1914-03-08","France","Switzerland","2","2","Friendly","Saint-Ouen","France","FALSE","32","26,31578947368421","63,1578947368421","10,526315789473685","FR","CH"
"1914-04-05","Italy","Switzerland","1","1","Friendly","Genoa","Italy","FALSE","33","25","60","15","IT","CH"
"1914-05-17","Switzerland","Italy","0","1","Friendly","Berne","Switzerland","FALSE","33","23,80952380952381","61,904761904761905","14,285714285714286","CH","IT"
"1915-01-31","Italy","Switzerland","3","1","Friendly","Turin","Italy","FALSE","34","22,727272727272727","63,63636363636363","13,636363636363637","IT","CH"
"1917-12-23","Switzerland","Austria","0","1","Friendly","Basel","Switzerland","FALSE","34","21,73913043478261","65,21739130434783","13,043478260869565","CH","AT"
"1917-12-26","Switzerland","Austria","3","2","Friendly","Zürich","Switzerland","FALSE","37","25","62,5","12,5","CH","AT"
"1918-05-09","Austria","Switzerland","5","1","Friendly","Vienna","Austria","FALSE","38","24","64","12","AT","CH"
"1918-05-12","Hungary","Switzerland","2","1","Friendly","Budapest","Hungary","FALSE","39","23,076923076923077","65,38461538461539","11,538461538461538","HU","CH"
"1920-02-29","Switzerland","France","0","2","Friendly","Geneva","Switzerland","FALSE","39","22,22222222222222","66,66666666666667","11,11111111111111","CH","FR"
"1920-03-28","Switzerland","Italy","3","0","Friendly","Berne","Switzerland","FALSE","42","25","64,28571428571429","10,714285714285714","CH","IT"
"1920-05-16","Switzerland","Netherlands","2","1","Friendly","Basel","Switzerland","FALSE","44","27,586206896551722","62,06896551724138","10,344827586206897","CH","NL"
"1920-06-06","Sweden","Switzerland","0","1","Friendly","Stockholm","Sweden","FALSE","45","30","60","10","SE","CH"
"1920-06-27","Switzerland","Germany","4","1","Friendly","Zürich","Switzerland","FALSE","49","32,25806451612903","58,064516129032256","9,67741935483871","CH","DE"
"1921-03-06","Italy","Switzerland","2","1","Friendly","Milan","Italy","FALSE","50","31,25","59,375","9,375","IT","CH"
"1921-05-01","Switzerland","Austria","2","2","Friendly","St. Gallen","Switzerland","FALSE","52","30,303030303030305","57,57575757575758","12,121212121212121","CH","AT"
"1921-11-06","Switzerland","Italy","1","1","Friendly","Geneva","Switzerland","FALSE","53","29,41176470588235","55,88235294117647","14,705882352941176","CH","IT"
"1922-03-26","Germany","Switzerland","2","2","Friendly","Frankfurt am Main","Germany","FALSE","55","28,571428571428573","54,285714285714285","17,142857142857142","DE","CH"
"1922-06-11","Austria","Switzerland","7","1","Friendly","Vienna","Austria","FALSE","56","27,77777777777778","55,55555555555556","16,666666666666668","AT","CH"
"1922-06-15","Hungary","Switzerland","1","1","Friendly","Budapest","Hungary","FALSE","57","27,027027027027028","54,054054054054056","18,91891891891892","HU","CH"
"1922-11-19","Switzerland","Netherlands","5","0","Friendly","Berne","Switzerland","FALSE","62","28,94736842105263","52,63157894736842","18,42105263157895","CH","NL"
"1922-12-03","Italy","Switzerland","2","2","Friendly","Bologna","Italy","FALSE","64","28,205128205128204","51,282051282051285","20,512820512820515","IT","CH"
"1923-01-21","Switzerland","Austria","2","0","Friendly","Geneva","Switzerland","FALSE","66","30","50","20","CH","AT"
"1923-03-11","Switzerland","Hungary","1","6","Friendly","Lausanne","Switzerland","FALSE","67","29,26829268292683","51,21951219512195","19,51219512195122","CH","HU"
"1923-04-22","France","Switzerland","2","2","Friendly","Vincennes","France","FALSE","69","28,571428571428573","50","21,428571428571427","FR","CH"
"1923-06-03","Switzerland","Germany","1","2","Friendly","Basel","Switzerland","FALSE","70","27,906976744186046","51,16279069767442","20,930232558139537","CH","DE"
"1923-06-17","Denmark","Switzerland","3","2","Friendly","Copenhagen","Denmark","FALSE","72","27,272727272727273","52,27272727272727","20,454545454545453","DK","CH"
"1923-06-21","Norway","Switzerland","2","2","Friendly","Kristiania","Norway","FALSE","74","26,666666666666668","51,111111111111114","22,22222222222222","NO","CH"
"1923-11-25","Netherlands","Switzerland","4","1","Friendly","Amsterdam","Netherlands","FALSE","75","26,08695652173913","52,17391304347826","21,73913043478261","NL","CH"
"1924-03-23","Switzerland","France","3","0","Friendly","Geneva","Switzerland","FALSE","78","27,659574468085108","51,06382978723404","21,27659574468085","CH","FR"
"1924-04-21","Switzerland","Denmark","2","0","Friendly","Basel","Switzerland","FALSE","80","29,166666666666668","50","20,833333333333332","CH","DK"
"1924-05-18","Switzerland","Hungary","4","2","Friendly","Zürich","Switzerland","FALSE","84","30,612244897959183","48,97959183673469","20,408163265306122","CH","HU"
"1924-12-14","Germany","Switzerland","1","1","Friendly","Stuttgart","Germany","FALSE","85","30","48","22","DE","CH"
"1925-03-22","Austria","Switzerland","2","0","Friendly","Vienna","Austria","FALSE","85","29,41176470588235","49,01960784313726","21,568627450980394","AT","CH"
"1925-03-25","Hungary","Switzerland","5","0","Friendly","Budapest","Hungary","FALSE","85","28,846153846153847","50","21,153846153846153","HU","CH"
"1925-04-19","Switzerland","Netherlands","4","1","Friendly","Zürich","Switzerland","FALSE","89","30,18867924528302","49,056603773584904","20,754716981132077","CH","NL"
"1925-05-24","Switzerland","Belgium","0","0","Friendly","Lausanne","Switzerland","FALSE","89","29,62962962962963","48,148148148148145","22,22222222222222","CH","BE"
"1925-06-01","Switzerland","Spain","0","3","Friendly","Berne","Switzerland","FALSE","89","29,09090909090909","49,09090909090909","21,818181818181817","CH","ES"
"1925-10-25","Switzerland","Germany","0","4","Friendly","Basel","Switzerland","FALSE","89","28,571428571428573","50","21,428571428571427","CH","DE"
"1925-11-08","Switzerland","Austria","2","0","Friendly","Berne","Switzerland","FALSE","91","29,82456140350877","49,12280701754386","21,05263157894737","CH","AT"
"1926-03-28","Netherlands","Switzerland","5","0","Friendly","Amsterdam","Netherlands","FALSE","91","29,310344827586206","50","20,689655172413794","NL","CH"
"1926-04-18","Switzerland","Italy","1","1","Friendly","Zürich","Switzerland","FALSE","92","28,8135593220339","49,152542372881356","22,033898305084747","CH","IT"
"1926-04-25","France","Switzerland","1","0","Friendly","Colombes","France","FALSE","92","28,333333333333332","50","21,666666666666668","FR","CH"
"1926-05-09","Italy","Switzerland","3","2","Friendly","Milan","Italy","FALSE","94","27,868852459016395","50,81967213114754","21,311475409836067","IT","CH"
"1926-10-10","Austria","Switzerland","7","1","Friendly","Vienna","Austria","FALSE","95","27,419354838709676","51,61290322580645","20,967741935483872","AT","CH"
"1926-12-12","Germany","Switzerland","2","3","Friendly","Munich","Germany","FALSE","98","28,571428571428573","50,79365079365079","20,634920634920636","DE","CH"
"1927-01-30","Switzerland","Italy","1","5","Friendly","Geneva","Switzerland","FALSE","99","28,125","51,5625","20,3125","CH","IT"
"1927-04-17","Spain","Switzerland","1","0","Friendly","Santander","Spain","FALSE","99","27,692307692307693","52,30769230769231","20","ES","CH"
"1927-05-29","Switzerland","Austria","1","4","Friendly","Zürich","Switzerland","FALSE","100","27,272727272727273","53,03030303030303","19,696969696969695","CH","AT"
"1927-11-06","Switzerland","Sweden","2","2","Friendly","Zürich","Switzerland","FALSE","102","26,865671641791046","52,23880597014925","20,895522388059703","CH","SE"
"1928-01-01","Italy","Switzerland","3","2","International Cup","Genoa","Italy","FALSE","104","26,470588235294116","52,94117647058823","20,58823529411765","IT","CH"
"1928-03-11","Switzerland","France","4","3","Friendly","Lausanne","Switzerland","FALSE","108","27,536231884057973","52,17391304347826","20,28985507246377","CH","FR"
"1928-04-15","Switzerland","Germany","2","3","Friendly","Berne","Switzerland","FALSE","110","27,142857142857142","52,857142857142854","20","CH","DE"
"1928-05-06","Switzerland","Netherlands","2","1","Friendly","Basel","Switzerland","FALSE","112","28,169014084507044","52,11267605633803","19,718309859154928","CH","NL"
"1928-08-17","Belarus","Switzerland","6","3","Friendly","Moscow","Soviet Union","TRUE","115","27,77777777777778","52,77777777777778","19,444444444444443","BY","CH"
"1928-10-14","Switzerland","Italy","2","3","International Cup","Zürich","Switzerland","FALSE","117","27,397260273972602","53,42465753424658","19,17808219178082","CH","IT"
"1928-10-28","Austria","Switzerland","2","0","International Cup","Vienna","Austria","FALSE","117","27,027027027027028","54,054054054054056","18,91891891891892","AT","CH"
"1928-11-01","Hungary","Switzerland","3","1","International Cup","Budapest","Hungary","FALSE","118","26,666666666666668","54,666666666666664","18,666666666666668","HU","CH"
"1929-02-10","Germany","Switzerland","7","1","Friendly","Mannheim","Germany","FALSE","119","26,31578947368421","55,26315789473684","18,42105263157895","DE","CH"
"1929-03-17","Netherlands","Switzerland","3","2","Friendly","Amsterdam","Netherlands","FALSE","121","25,974025974025974","55,84415584415584","18,181818181818183","NL","CH"
"1929-04-14","Switzerland","Hungary","4","5","International Cup","Berne","Switzerland","FALSE","125","25,641025641025642","56,41025641025641","17,94871794871795","CH","HU"
"1929-05-05","Switzerland","Czechoslovakia","1","4","International Cup","Lausanne","Switzerland","FALSE","126","25,31645569620253","56,962025316455694","17,72151898734177","CH","CZ"
"1929-10-06","Czechoslovakia","Switzerland","5","0","International Cup","Prague","Czechoslovakia","FALSE","126","25","57,5","17,5","CZ","CH"
"1929-10-27","Switzerland","Austria","1","3","International Cup","Berne","Switzerland","FALSE","127","24,691358024691358","58,02469135802469","17,28395061728395","CH","AT"
"1930-02-09","Italy","Switzerland","4","2","Friendly","Rome","Italy","FALSE","129","24,390243902439025","58,53658536585366","17,073170731707318","IT","CH"
"1930-03-23","France","Switzerland","3","3","Friendly","Colombes","France","FALSE","132","24,096385542168676","57,83132530120482","18,072289156626507","FR","CH"
"1930-04-13","Switzerland","Hungary","2","2","Friendly","Basel","Switzerland","FALSE","134","23,80952380952381","57,142857142857146","19,047619047619047","CH","HU"
"1930-05-04","Switzerland","Germany","0","5","Friendly","Zürich","Switzerland","FALSE","134","23,529411764705884","57,64705882352941","18,823529411764707","CH","DE"
"1930-06-15","Sweden","Switzerland","1","0","Friendly","Stockholm","Sweden","FALSE","134","23,25581395348837","58,13953488372093","18,6046511627907","SE","CH"
"1930-06-19","Norway","Switzerland","3","0","Friendly","Oslo","Norway","FALSE","134","22,988505747126435","58,62068965517241","18,39080459770115","NO","CH"
"1930-11-02","Switzerland","Netherlands","6","3","Friendly","Zürich","Switzerland","FALSE","140","23,863636363636363","57,95454545454545","18,181818181818183","CH","NL"
"1931-03-29","Switzerland","Italy","1","1","International Cup","Berne","Switzerland","FALSE","141","23,59550561797753","57,30337078651685","19,10112359550562","CH","IT"
"1931-04-12","Hungary","Switzerland","6","2","International Cup","Budapest","Hungary","FALSE","143","23,333333333333332","57,77777777777778","18,88888888888889","HU","CH"
"1931-05-24","Switzerland","Scotland","2","3","Friendly","Geneva","Switzerland","FALSE","145","23,076923076923077","58,24175824175824","18,681318681318682","CH","GB-SCT"
"1931-06-13","Czechoslovakia","Switzerland","7","3","International Cup","Prague","Czechoslovakia","FALSE","148","22,82608695652174","58,69565217391305","18,47826086956522","CZ","CH"
"1931-06-16","Austria","Switzerland","2","0","Friendly","Vienna","Austria","FALSE","148","22,580645161290324","59,13978494623656","18,27956989247312","AT","CH"
"1931-11-29","Switzerland","Austria","1","8","International Cup","Basel","Switzerland","FALSE","149","22,340425531914892","59,57446808510638","18,085106382978722","CH","AT"
"1931-12-06","Belgium","Switzerland","2","1","Friendly","Brussels","Belgium","FALSE","150","22,105263157894736","60","17,894736842105264","BE","CH"
"1932-02-14","Italy","Switzerland","3","0","International Cup","Naples","Italy","FALSE","150","21,875","60,416666666666664","17,708333333333332","IT","CH"
"1932-03-06","Germany","Switzerland","2","0","Friendly","Leipzig","Germany","FALSE","150","21,649484536082475","60,824742268041234","17,52577319587629","DE","CH"
"1932-03-20","Switzerland","France","3","3","Friendly","Berne","Switzerland","FALSE","153","21,428571428571427","60,204081632653065","18,367346938775512","CH","FR"
"1932-04-17","Switzerland","Czechoslovakia","5","1","International Cup","Zürich","Switzerland","FALSE","158","22,22222222222222","59,5959595959596","18,181818181818183","CH","CZ"
"1932-06-19","Switzerland","Hungary","3","1","International Cup","Berne","Switzerland","FALSE","161","23","59","18","CH","HU"
"1932-10-23","Austria","Switzerland","3","1","International Cup","Vienna","Austria","FALSE","162","22,77227722772277","59,40594059405941","17,821782178217823","AT","CH"
"1932-11-06","Switzerland","Sweden","2","1","Friendly","Basel","Switzerland","FALSE","164","23,529411764705884","58,8235294117647","17,647058823529413","CH","SE"
"1933-01-22","Netherlands","Switzerland","0","2","Friendly","Amsterdam","Netherlands","FALSE","166","24,271844660194176","58,25242718446602","17,475728155339805","NL","CH"
"1933-03-12","Switzerland","Belgium","3","3","Friendly","Zürich","Switzerland","FALSE","169","24,03846153846154","57,69230769230769","18,26923076923077","CH","BE"
"1933-04-02","Switzerland","Italy","0","3","International Cup","Geneva","Switzerland","FALSE","169","23,80952380952381","58,095238095238095","18,095238095238095","CH","IT"
"1933-05-07","Switzerland","Yugoslavia","4","1","Friendly","Zürich","Switzerland","FALSE","173","24,528301886792452","57,54716981132076","17,92452830188679","CH",
"1933-05-20","Switzerland","England","0","4","Friendly","Berne","Switzerland","FALSE","173","24,299065420560748","57,94392523364486","17,757009345794394","CH","GB-ENG"
"1933-09-17","Hungary","Switzerland","3","0","International Cup","Budapest","Hungary","FALSE","173","24,074074074074073","58,333333333333336","17,59259259259259","HU","CH"
"1933-09-24","Yugoslavia","Switzerland","2","2","FIFA World Cup qualification","Belgrade","Yugoslavia","FALSE","175","23,853211009174313","57,79816513761468","18,34862385321101",,"CH"
"1933-10-29","Switzerland","Romania","2","2","FIFA World Cup qualification","Berne","Switzerland","FALSE","177","23,636363636363637","57,27272727272727","19,09090909090909","CH","RO"
"1933-11-19","Switzerland","Germany","0","2","Friendly","Zürich","Switzerland","FALSE","177","23,423423423423422","57,65765765765766","18,91891891891892","CH","DE"
"1933-12-03","Italy","Switzerland","5","2","International Cup","Florence","Italy","FALSE","179","23,214285714285715","58,035714285714285","18,75","IT","CH"
"1934-03-11","France","Switzerland","0","1","Friendly","Paris","France","FALSE","180","23,893805309734514","57,52212389380531","18,58407079646018","FR","CH"
"1934-03-25","Switzerland","Austria","2","3","International Cup","Geneva","Switzerland","FALSE","182","23,68421052631579","57,89473684210526","18,42105263157895","CH","AT"
"1934-05-27","Netherlands","Switzerland","2","3","FIFA World Cup","Milan","Italy","TRUE","185","24,347826086956523","57,391304347826086","18,26086956521739","NL","CH"
"1934-05-31","Czechoslovakia","Switzerland","3","2","FIFA World Cup","Turin","Italy","TRUE","187","24,137931034482758","57,758620689655174","18,103448275862068","CZ","CH"
"1934-10-14","Switzerland","Czechoslovakia","2","2","International Cup","Geneva","Switzerland","FALSE","189","23,931623931623932","57,26495726495727","18,803418803418804","CH","CZ"
"1934-11-04","Switzerland","Netherlands","2","4","Friendly","Berne","Switzerland","FALSE","191","23,728813559322035","57,6271186440678","18,64406779661017","CH","NL"
"1934-11-11","Austria","Switzerland","3","0","International Cup","Vienna","Austria","FALSE","191","23,529411764705884","57,983193277310924","18,48739495798319","AT","CH"
"1935-01-27","Germany","Switzerland","4","0","Friendly","Stuttgart","Germany","FALSE","191","23,333333333333332","58,333333333333336","18,333333333333332","DE","CH"
"1935-03-17","Czechoslovakia","Switzerland","3","1","International Cup","Prague","Czechoslovakia","FALSE","192","23,140495867768596","58,67768595041322","18,181818181818183","CZ","CH"
"1935-04-14","Switzerland","Hungary","6","2","International Cup","Zürich","Switzerland","FALSE","198","23,770491803278688","58,19672131147541","18,0327868852459","CH","HU"
"1935-05-05","Switzerland","Republic of Ireland","1","0","Friendly","Basel","Switzerland","FALSE","199","24,390243902439025","57,72357723577236","17,88617886178862","CH","IE"
"1935-05-30","Belgium","Switzerland","2","2","Friendly","Brussels","Belgium","FALSE","201","24,193548387096776","57,25806451612903","18,548387096774192","BE","CH"
"1935-10-27","Switzerland","France","2","1","Friendly","Geneva","Switzerland","FALSE","203","24,8","56,8","18,4","CH","FR"
"1935-11-03","Switzerland","Norway","2","0","Friendly","Zürich","Switzerland","FALSE","205","25,396825396825395","56,34920634920635","18,253968253968253","CH","NO"
"1935-11-10","Hungary","Switzerland","6","1","Friendly","Budapest","Hungary","FALSE","206","25,19685039370079","56,69291338582677","18,11023622047244","HU","CH"
"1936-03-17","Republic of Ireland","Switzerland","1","0","Friendly","Dublin","Irish Free State","FALSE","206","25","57,03125","17,96875","IE","CH"
"1936-04-05","Switzerland","Italy","1","2","Friendly","Zürich","Switzerland","FALSE","207","24,8062015503876","57,36434108527132","17,829457364341085","CH","IT"
"1936-05-03","Switzerland","Spain","0","2","Friendly","Berne","Switzerland","FALSE","207","24,615384615384617","57,69230769230769","17,692307692307693","CH","ES"
"1936-05-24","Switzerland","Belgium","1","1","Friendly","Basel","Switzerland","FALSE","208","24,427480916030536","57,25190839694657","18,3206106870229","CH","BE"
"1936-06-18","Norway","Switzerland","1","2","Friendly","Oslo","Norway","FALSE","210","25","56,81818181818182","18,181818181818183","NO","CH"
"1936-06-21","Sweden","Switzerland","5","2","Friendly","Stockholm","Sweden","FALSE","212","24,81203007518797","57,142857142857146","18,045112781954888","SE","CH"
"1936-10-25","Italy","Switzerland","4","2","International Cup","Milan","Italy","FALSE","214","24,62686567164179","57,46268656716418","17,91044776119403","IT","CH"
"1936-11-08","Switzerland","Austria","1","3","International Cup","Zürich","Switzerland","FALSE","215","24,444444444444443","57,77777777777778","17,77777777777778","CH","AT"
"1937-02-21","Czechoslovakia","Switzerland","5","3","International Cup","Prague","Czechoslovakia","FALSE","218","24,264705882352942","58,088235294117645","17,647058823529413","CZ","CH"
"1937-03-07","Netherlands","Switzerland","2","1","Friendly","Amsterdam","Netherlands","FALSE","219","24,087591240875913","58,394160583941606","17,51824817518248","NL","CH"
"1937-04-11","Switzerland","Hungary","1","5","International Cup","Basel","Switzerland","FALSE","220","23,91304347826087","58,69565217391305","17,391304347826086","CH","HU"
"1937-04-18","Belgium","Switzerland","1","2","Friendly","Brussels","Belgium","FALSE","222","24,46043165467626","58,273381294964025","17,26618705035971","BE","CH"
"1937-05-02","Switzerland","Germany","0","1","Friendly","Zürich","Switzerland","FALSE","222","24,285714285714285","58,57142857142857","17,142857142857142","CH","DE"
"1937-05-17","Switzerland","Republic of Ireland","0","1","Friendly","Berne","Switzerland","FALSE","222","24,113475177304963","58,86524822695036","17,02127659574468","CH","IE"
"1937-09-19","Austria","Switzerland","4","3","International Cup","Vienna","Austria","FALSE","225","23,943661971830984","59,15492957746479","16,901408450704224","AT","CH"
"1937-10-10","France","Switzerland","2","1","Friendly","Paris","France","FALSE","226","23,776223776223777","59,44055944055944","16,783216783216783","FR","CH"
"1937-10-31","Switzerland","Italy","2","2","International Cup","Geneva","Switzerland","FALSE","228","23,61111111111111","59,02777777777778","17,36111111111111","CH","IT"
"1937-11-14","Hungary","Switzerland","2","0","International Cup","Budapest","Hungary","FALSE","228","23,448275862068964","59,310344827586206","17,24137931034483","HU","CH"
"1938-02-06","Germany","Switzerland","1","1","Friendly","Cologne","Germany","FALSE","229","23,28767123287671","58,9041095890411","17,80821917808219","DE","CH"
"1938-03-13","Switzerland","Poland","3","3","Friendly","Zürich","Switzerland","FALSE","232","23,12925170068027","58,50340136054422","18,367346938775512","CH","PL"
"1938-04-03","Switzerland","Czechoslovakia","4","0","International Cup","Basel","Switzerland","FALSE","236","23,64864864864865","58,108108108108105","18,243243243243242","CH","CZ"
"1938-05-01","Switzerland","Portugal","2","1","FIFA World Cup qualification","Milan","Italy","TRUE","238","24,161073825503355","57,718120805369125","18,120805369127517","CH","PT"
"1938-05-08","Switzerland","Belgium","0","3","Friendly","Lausanne","Switzerland","FALSE","238","24","58","18","CH","BE"
"1938-05-21","Switzerland","England","2","1","Friendly","Zürich","Switzerland","FALSE","240","24,503311258278146","57,615894039735096","17,880794701986755","CH","GB-ENG"
"1938-06-04","Germany","Switzerland","1","1","FIFA World Cup","Paris","France","TRUE","241","24,342105263157894","57,23684210526316","18,42105263157895","DE","CH"
"1938-06-09","Germany","Switzerland","2","4","FIFA World Cup","Paris","France","TRUE","245","24,836601307189543","56,86274509803921","18,30065359477124","DE","CH"
"1938-06-12","Hungary","Switzerland","2","0","FIFA World Cup","Lille","France","TRUE","245","24,675324675324674","57,142857142857146","18,181818181818183","HU","CH"
"1938-09-18","Republic of Ireland","Switzerland","4","0","Friendly","Dublin","Éire","FALSE","245","24,516129032258064","57,41935483870968","18,06451612903226","IE","CH"
"1938-11-06","Switzerland","Portugal","1","0","Friendly","Lausanne","Switzerland","FALSE","246","25","57,05128205128205","17,94871794871795","CH","PT"
"1938-11-20","Italy","Switzerland","2","0","Friendly","Bologna","Italy","FALSE","246","24,840764331210192","57,32484076433121","17,8343949044586","IT","CH"
"1939-02-12","Portugal","Switzerland","2","4","Friendly","Lisbon","Portugal","FALSE","250","25,31645569620253","56,962025316455694","17,72151898734177","PT","CH"
"1939-04-02","Switzerland","Hungary","3","1","Friendly","Zürich","Switzerland","FALSE","253","25,78616352201258","56,60377358490566","17,61006289308176","CH","HU"
"1939-05-07","Switzerland","Netherlands","2","1","Friendly","Berne","Switzerland","FALSE","255","26,25","56,25","17,5","CH","NL"
"1939-05-14","Belgium","Switzerland","1","2","Friendly","Liège","Belgium","FALSE","257","26,70807453416149","55,900621118012424","17,391304347826086","BE","CH"
"1939-06-04","Poland","Switzerland","1","1","Friendly","Warsaw","Poland","FALSE","258","26,54320987654321","55,55555555555556","17,901234567901234","PL","CH"
"1939-11-12","Switzerland","Italy","3","1","Friendly","Zürich","Switzerland","FALSE","261","26,993865030674847","55,214723926380366","17,791411042944784","CH","IT"
"1940-03-03","Italy","Switzerland","1","1","Friendly","Turin","Italy","FALSE","262","26,829268292682926","54,8780487804878","18,29268292682927","IT","CH"
"1940-03-31","Hungary","Switzerland","3","0","Friendly","Budapest","Hungary","FALSE","262","26,666666666666668","55,15151515151515","18,181818181818183","HU","CH"
"1940-04-02","Croatia","Switzerland","4","0","Friendly","Zagreb","Croatia","FALSE","262","26,50602409638554","55,42168674698795","18,072289156626507","HR","CH"
"1940-04-21","Switzerland","Croatia","0","1","Friendly","Berne","Switzerland","FALSE","262","26,347305389221557","55,68862275449102","17,964071856287426","CH","HR"
"1941-03-09","Germany","Switzerland","4","2","Friendly","Stuttgart","Germany","FALSE","264","26,19047619047619","55,95238095238095","17,857142857142858","DE","CH"
"1941-04-20","Switzerland","Germany","2","1","Friendly","Berne","Switzerland","FALSE","266","26,62721893491124","55,62130177514793","17,75147928994083","CH","DE"
"1941-11-16","Switzerland","Hungary","1","2","Friendly","Zürich","Switzerland","FALSE","267","26,470588235294116","55,88235294117647","17,647058823529413","CH","HU"
"1941-12-28","Spain","Switzerland","3","2","Friendly","Valencia","Spain","FALSE","269","26,31578947368421","56,14035087719298","17,54385964912281","ES","CH"
"1942-01-01","Portugal","Switzerland","3","0","Friendly","Lisbon","Portugal","FALSE","269","26,162790697674417","56,395348837209305","17,441860465116278","PT","CH"
"1942-02-01","Germany","Switzerland","1","2","Friendly","Vienna","Germany","FALSE","271","26,589595375722542","56,06936416184971","17,341040462427745","DE","CH"
"1942-03-08","France","Switzerland","0","2","Friendly","Marseille","France","FALSE","273","27,011494252873565","55,747126436781606","17,24137931034483","FR","CH"
"1942-10-18","Switzerland","Germany","3","5","Friendly","Berne","Switzerland","FALSE","276","26,857142857142858","56","17,142857142857142","CH","DE"
"1942-11-01","Hungary","Switzerland","3","0","Friendly","Budapest","Hungary","FALSE","276","26,704545454545453","56,25","17,045454545454547","HU","CH"
"1942-11-15","Switzerland","Sweden","3","1","Friendly","Zürich","Switzerland","FALSE","279","27,11864406779661","55,932203389830505","16,949152542372882","CH","SE"
"1943-04-04","Switzerland","Croatia","1","0","Friendly","Zürich","Switzerland","FALSE","280","27,528089887640448","55,61797752808989","16,853932584269664","CH","HR"
"1943-05-16","Switzerland","Hungary","1","3","Friendly","Geneva","Switzerland","FALSE","281","27,374301675977655","55,865921787709496","16,75977653631285","CH","HU"
"1943-06-14","Sweden","Switzerland","1","0","Friendly","Solna","Sweden","FALSE","281","27,22222222222222","56,111111111111114","16,666666666666668","SE","CH"
"1945-04-08","Switzerland","France","1","0","Friendly","Lausanne","Switzerland","FALSE","282","27,624309392265193","55,80110497237569","16,574585635359117","CH","FR"
"1945-05-21","Switzerland","Portugal","1","0","Friendly","Basel","Switzerland","FALSE","283","28,021978021978022","55,494505494505496","16,483516483516482","CH","PT"
"1945-07-21","Switzerland","England","3","1","Friendly","Berne","Switzerland","FALSE","286","28,415300546448087","55,19125683060109","16,39344262295082","CH","GB-ENG"
"1945-11-11","Switzerland","Italy","4","4","Friendly","Zürich","Switzerland","FALSE","290","28,26086956521739","54,891304347826086","16,847826086956523","CH","IT"
"1945-11-25","Switzerland","Sweden","3","0","Friendly","Geneva","Switzerland","FALSE","293","28,64864864864865","54,5945945945946","16,756756756756758","CH","SE"
"1946-05-11","England","Switzerland","4","1","Friendly","London","England","FALSE","294","28,49462365591398","54,83870967741935","16,666666666666668","GB-ENG","CH"
"1946-05-15","Scotland","Switzerland","3","1","Friendly","Glasgow","Scotland","FALSE","295","28,342245989304814","55,080213903743314","16,577540106951872","GB-SCT","CH"
"1946-07-07","Sweden","Switzerland","7","2","Friendly","Solna","Sweden","FALSE","297","28,19148936170213","55,319148936170215","16,48936170212766","SE","CH"
